,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
394,13015,2019,Bartow County,0.8633407023212312,4.732966467397759,29.587470202966973,0.17653022145126046,0.36216179684155986,0.2182522697064588,0.0937169118475298,0.12275563765797833,47044,1188568909,104919,3.387350967757786,-0.14694587748587298
395,13017,2019,Ben Hill County,0.9171694113810533,5.8082360172095875,16.337730424488417,0.48414654181041566,0.3192048628224084,0.11171348776080171,0.04156398882865123,0.014785608674223755,6133,647812569,17033,2.793477182874654,-0.08646307855336281
399,13025,2019,Brantley County,0.9237187127532777,5.802950180907319,30.074051218759642,0.14085356658120948,0.3088523601266777,0.28939828080229224,0.16483185039963807,0.07359372643643493,6712,1147949245,18756,3.4036627141897084,-0.07934767711385923
400,13027,2019,Brooks County,0.8544093178036606,8.164499546416693,23.346175013758945,0.26173809117295543,0.34300836605770874,0.20641966877240908,0.07427010414888167,0.04524500597575551,6010,1277341272,15590,3.1504331597225024,-0.15734490516659463
402,13031,2019,Bulloch County,0.8936857286180085,8.032720933351213,23.01763715031212,0.3891226429795855,0.28736169549633783,0.11796789777154433,0.07635966962755182,0.07283777466105656,31896,1750705245,76120,3.1362607546855017,-0.11240109959550869
404,13035,2019,Butts County,0.8972565895642819,4.808173895622558,32.261588255692985,0.22379925059611672,0.2554785965709095,0.2127852844328375,0.12966958101510162,0.16055410468945158,9295,475754783,24090,3.473877304457664,-0.10841340480275193
406,13039,2019,Camden County,0.9208751370036253,6.985087529716879,23.696470794290217,0.30834316397510475,0.3079363787983566,0.15966318187365253,0.10047593865679534,0.052597323353537,23722,1632512482,53231,3.1653261254193232,-0.08243082520368482
407,13043,2019,Candler County,0.8732916377113736,5.184705119896306,21.770247125030586,0.3937007874015748,0.2705798138869005,0.20711047482701025,0.04271057026962539,0.06108327368169888,4317,629520839,10812,3.080544226814116,-0.13548571511342106
409,13047,2019,Catoosa County,0.9056321540062435,4.164751310103889,24.526127659574467,0.19296703296703296,0.4777345731191885,0.22836855452240068,0.057514792899408286,0.03665257819103973,30752,419998844,66700,3.199738984397415,-0.09912206641458893
411,13051,2019,Chatham County,0.8342240508367864,7.530210925979061,21.96468616772222,0.245579196931487,0.43170595430452574,0.15773697165551714,0.05077694386976941,0.03337309916793766,136594,1121767063,288496,3.08943598949149,-0.18125326661501504
412,13053,2019,Chattahoochee County,1.1,11.275489804078369,14.7218489653319,0.45569070373588183,0.23327541268462207,0.07971329278887923,0.026498696785403997,0.013032145960034752,3050,644226248,10560,2.6893327144704466,0.09531017980432493
413,13055,2019,Chattooga County,0.8997167138810198,5.632195830308059,27.134672179562905,0.24409902130109384,0.3436960276338515,0.21577432354634427,0.08888888888888889,0.08221070811744387,8825,811512394,24812,3.300812326350182,-0.10567532756031613
417,13063,2019,Clayton County,0.824831561132931,7.597651518390264,31.442097173444857,0.13400573978533867,0.32527662115757866,0.2463462782634661,0.10933793400905759,0.11321145966390737,125268,366946710,283538,3.44814766932637,-0.19257608181636562
418,13065,2019,Clinch County,0.9064184223419892,5.981465880370682,16.395902810862314,0.5335182616736015,0.2787794729542302,0.0651872399445215,0.06472491909385113,0.02820157189089228,2041,2110829176,6686,2.7970314750118317,-0.0982542447374743
419,13067,2019,Cobb County,0.8314239078944659,4.411757621885131,31.827200842506574,0.14324879284725128,0.29439920450108564,0.265933152248717,0.12751297039631687,0.12377985578773212,388424,880052398,751218,3.4603212965695027,-0.1846154963893367
420,13069,2019,Coffee County,0.8872039632672789,3.956343792633015,19.90858352578907,0.36525232848359407,0.3989164180921653,0.10714068302185427,0.03591647896755342,0.04169964083521033,16552,1533928847,43021,2.9911509716873534,-0.11968037579265849
422,13073,2019,Columbia County,0.9085334912043301,4.542487744587482,26.634078624804324,0.16106336489439185,0.47583394027676623,0.21715950473415876,0.07163874726875455,0.06067006554989075,70944,751293211,150705,3.282191547122015,-0.09592352753883289
424,13077,2019,Coweta County,0.8659670982745256,4.091278439869989,30.717424052221943,0.18148639681486398,0.32177112867225677,0.23188755504614827,0.10700066357000663,0.11894492368944924,69662,1142012458,143260,3.4248300522969233,-0.1439083638960343
428,13085,2019,Dawson County,0.8396084337349398,3.9658474305777207,33.73744956366707,0.20738347946469773,0.24780802953391787,0.23414859252422704,0.14176280572219657,0.15246885094600832,11952,546042257,24536,3.5186084833794506,-0.17481964614216003
429,13087,2019,Decatur County,0.8633375846168939,5.2007718459983465,23.17464437753089,0.3108565737051793,0.3817729083665339,0.1353585657370518,0.05727091633466135,0.07400398406374502,10193,1546667779,26682,3.143058766243821,-0.146949488702115
430,13089,2019,DeKalb County,0.7656395012576163,6.420130777726735,30.507203380160465,0.1093759007528853,0.32008866290800503,0.26811305961975257,0.10395408898573784,0.08259255416046948,371735,693420786,749323,3.4179628321268147,-0.26704384501030165
444,13117,2019,Forsyth County,0.8137320591035723,3.242843827932792,33.233315531088884,0.14507652729256548,0.31674991741659075,0.2357380954764312,0.11844963413047177,0.15863021651868386,113428,581585514,228383,3.503552852625183,-0.206124132886951
445,13119,2019,Franklin County,0.8877052818464269,4.505154639175258,26.556457388398186,0.24122505161734342,0.3402156457903189,0.22883688919476944,0.07513191098875889,0.0755907318192246,9012,677441264,22766,3.2792729342512232,-0.11911548089016212
446,13121,2019,Fulton County,0.7558255691095956,5.542542544309451,27.260114333843205,0.15653522651565624,0.3485363924050633,0.2079384576948701,0.07784601932045303,0.06935376415722852,520550,1364208323,1036200,3.305424620457801,-0.27994465811557456
450,13129,2019,Gordon County,0.8511463707956706,3.3276890230435106,24.338344272708024,0.25360078118642687,0.41288957604361626,0.16372365530148913,0.06326796321913906,0.06733664252583611,25777,923182326,57202,3.1920530602952106,-0.16117116661401684
451,13131,2019,Grady County,0.8681036187462923,4.882459312839059,25.443672050705377,0.3098224139660881,0.3004916223537674,0.20006019865556335,0.0926055984749674,0.078458914417578,10114,1177153102,24828,3.23646706967145,-0.141444195010766
453,13135,2019,Gwinnett County,0.8393411737328715,4.193052477210992,33.86259687617689,0.13608529799804966,0.2824336985410811,0.24892684372550145,0.145119887569552,0.1520989885083845,446916,1115308546,915046,3.5223110682761325,-0.1751380118669404
462,13153,2019,Houston County,0.9101802213633656,6.304733145145408,22.61613656679835,0.25443312317045713,0.45607689709524885,0.20210819635217295,0.023221121369061022,0.04026401711326278,72189,973947729,153507,3.1186636588766987,-0.0941126536254055
469,13167,2019,Johnson County,0.8406395048994327,9.365697275017174,28.621636463481604,0.2774827403080191,0.2379182156133829,0.26447158789166225,0.1046202867764206,0.08258098778544876,3878,784815227,9691,3.3541629515111735,-0.17359236144184376
474,13177,2019,Lee County,0.8963628062699741,6.6862910008410426,21.45115170770453,0.2495072920772566,0.514702404414663,0.13866771777690184,0.04800945999211667,0.04162396531336224,13142,921731012,29502,3.065778336599504,-0.1094100302522355
480,13189,2019,McDuffie County,0.9192051404093289,7.026967770225828,26.29816685372241,0.283780487804878,0.22146341463414634,0.33170731707317075,0.08560975609756098,0.055365853658536586,8404,666848710,21455,3.269499235375089,-0.08424596019894484
482,13193,2019,Macon County,0.8633093525179856,11.71531387445022,26.977059694129256,0.25083293669681106,0.30009519276534985,0.22037125178486436,0.10233222275107091,0.0911470728224655,4309,1037709939,13305,3.2949868638966953,-0.14698219034864582
485,13199,2019,Meriwether County,0.8783612379502791,6.16207417742123,36.385971997845985,0.18931788931788932,0.17117117117117117,0.2617760617760618,0.17065637065637065,0.16306306306306306,7884,1298162536,21106,3.5941833156883756,-0.12969733721707152
487,13205,2019,Mitchell County,0.8625604164084769,13.223746204585908,23.29304743339831,0.3357747190301806,0.30092183356484403,0.21341078418992296,0.07639853516858189,0.045207728248516224,8069,1326483091,22244,3.1481549226271,-0.1478500845200412
490,13211,2019,Morgan County,0.8185654008438819,3.875968992248062,25.463458110516935,0.2959461209687864,0.3096749125760912,0.1514052583862194,0.07861675948711307,0.10892371454474808,8295,899770619,18507,3.237244409142177,-0.20020198207180306
495,13221,2019,Oglethorpe County,0.895800933125972,5.2202995492220445,28.641599473424385,0.1360764620119877,0.415519196500891,0.282844646039203,0.0866677466385874,0.06334035315081808,6430,1137166303,14931,3.354860188068797,-0.11003706354172818
503,13237,2019,Putnam County,0.8498341003960184,4.165826104498689,26.65869869402985,0.2887211164493251,0.33802333562113934,0.13726835964310227,0.09219858156028368,0.12479981697552048,9343,892721781,21691,3.2831155023825835,-0.16271412455177428
507,13245,2019,Richmond County,0.8821093654853246,8.981770168761859,21.660444120669695,0.2457520378335987,0.43784310463651704,0.1631692768364267,0.03754842082749115,0.02910002614130564,82110,840016006,201852,3.0754877455486795,-0.12543923351346267
509,13249,2019,Schley County,0.9056956115779645,9.694288012872084,25.87912087912088,0.22259615384615383,0.4480769230769231,0.13317307692307692,0.05144230769230769,0.10721153846153846,2142,432291200,5221,3.253436499933668,-0.09905199895032026
511,13253,2019,Seminole County,0.8784016534619359,6.756756756756757,26.40035906642729,0.2953674677812609,0.39359108324625564,0.1382793451758969,0.04493207941483804,0.09787530477185649,2903,615215134,8321,3.2733776110608113,-0.1296513258721581
512,13255,2019,Spalding County,0.9044699969540054,4.926475811607587,28.941318327974276,0.21202842225101087,0.31829780551956977,0.2260040042397833,0.0990853060102854,0.12130491108232246,26264,507620135,65306,3.365270274000426,-0.10040614556040696
514,13259,2019,Stewart County,0.8634538152610441,9.06307409675444,31.282758620689656,0.3,0.18389261744966443,0.1348993288590604,0.16241610738255033,0.1919463087248322,1494,1188153055,6293,3.4430671029870137,-0.14681486833704485
518,13267,2019,Tattnall County,0.796072707973995,4.605814092594808,25.612771951792144,0.2824730572887124,0.2793533749290981,0.16704480998298354,0.09415768576290415,0.08295519001701646,7537,1245327267,25382,3.2430911314409916,-0.2280647556332778
522,13275,2019,Thomas County,0.8665160748056314,7.399316109422492,19.66041896361632,0.42557877209002526,0.3440403931890208,0.10082182951066229,0.04705376806144922,0.05688349358113552,19036,1410566922,44630,2.9786074249505683,-0.1432746185783193
523,13277,2019,Tift County,0.9168220602361983,2.6884276131622036,17.976094932354965,0.4396100278551532,0.3781058495821727,0.07844011142061282,0.048356545961002785,0.027298050139275765,17697,675699704,40541,2.8890428159302184,-0.08684187109889416
527,13285,2019,Troup County,0.8838549394430834,6.451307313376279,24.19672849423105,0.3196574597269505,0.36152739269294215,0.12610114765030006,0.07556241883971501,0.07837012599585863,28981,1072274471,69919,3.1862174378353645,-0.12346232546227894
528,13287,2019,Turner County,0.8988580750407831,6.174334140435835,22.714285714285715,0.28156606851549754,0.3977161500815661,0.18238172920065251,0.08450244698205546,0.03588907014681892,3065,739222162,7943,3.122994053164918,-0.10663012678329686
530,13291,2019,Union County,0.835636188874204,4.885057471264368,24.31955038137294,0.3083235638921454,0.3873909079067344,0.15722287351830141,0.03347661847075681,0.08701315618079979,8323,834197337,23288,3.191280569319048,-0.1795619413885519
531,13293,2019,Upson County,0.9213795845343405,5.779816513761468,23.26699578319449,0.36882282040980313,0.32904781036560865,0.12926878264363198,0.06840096424266774,0.0810566492567296,10061,837774874,26236,3.147035866409677,-0.08188318373214984
536,13303,2019,Washington County,0.8740146591066242,6.149322423932499,22.18293395675044,0.42109657667687167,0.2744224881714445,0.12566100751461173,0.055663790704146954,0.07556359588087949,7231,1757341877,20436,3.0993232525586754,-0.13465813103404878
541,13313,2019,Whitfield County,0.8962696265365687,5.312915847385251,21.079657596522743,0.22613021659316548,0.5410918728682844,0.13929742999283093,0.044839347396319874,0.028263561512893484,46939,752230670,104237,3.048308480492036,-0.10951398880144397
544,13319,2019,Wilkinson County,0.9134615384615384,8.003369839932603,27.18040233614536,0.2632581771991108,0.32264210860590664,0.23054938075579548,0.07303906001905366,0.08923467767545253,3224,1163459874,9010,3.302496211267794,-0.09051400754083186
547,15003,2019,Honolulu County,0.7352011753272454,3.980116753898936,28.443021117382205,0.1549061317010465,0.2846591844260502,0.21964827774432738,0.08290328158822953,0.0792177190347118,482589,1555472299,984821,3.3479028270493267,-0.3076111092922567
550,15009,2019,Maui County,0.8025049918315483,3.992988804704286,20.765249155696463,0.3406300805202453,0.32764955131405454,0.1705518645109259,0.057836322439417796,0.032003277135578684,82635,3008348847,165979,3.033280875840323,-0.22001720364647337
555,16009,2019,Benewah County,0.8316221765913757,8.02958267300581,22.476001324064878,0.4654590113601474,0.19158735032238255,0.11268038071845256,0.050967147681915875,0.10684679152594412,3409,2012242918,9138,3.1124481321601154,-0.18437705597605072
556,16011,2019,Bingham County,0.8091275584039694,4.809686912055574,22.813280659966306,0.35175852164959626,0.3178344984555357,0.1523871457215629,0.06481330948897199,0.0460087790603154,19348,5422897822,45839,3.127342851468047,-0.2117987001823677
557,16013,2019,Blaine County,0.8117816091954023,2.0192384132283965,20.01198202695956,0.45663522300576975,0.25661690631010164,0.10742742009341515,0.035351222639435846,0.06117776353145892,11832,6831708301,22373,2.9963311955124015,-0.20852392918797868
558,16015,2019,Boise County,0.7434752747252747,5.362877328195247,40.68324279147514,0.21126228269085412,0.1398337112622827,0.15306122448979592,0.1946334089191232,0.20559334845049132,2912,4919826443,7378,3.705816282641348,-0.29641976887998633
559,16017,2019,Bonner County,0.7851822593386751,3.414968858862029,26.15968691463741,0.3210014947683109,0.2709267563527653,0.1851644245142003,0.0655829596412556,0.08831589436970604,17722,4489055950,43611,3.2642195584224796,-0.2418394106472565
560,16019,2019,Bonneville County,0.8385811080111598,3.418239408736967,17.497944033251095,0.4584342379958246,0.3437160751565762,0.0693945720250522,0.02881002087682672,0.03891440501043841,50180,4832872006,114392,2.8620833902134812,-0.1760439725088218
564,16027,2019,Canyon County,0.8501202244189153,5.600203608171736,24.91944971868557,0.2636922074859344,0.327265376711175,0.24622951924264713,0.08748189158534257,0.03939492627488854,93575,1520445185,217633,3.2156486117607392,-0.16237749900669676
565,16029,2019,Caribou County,0.7978723404255319,3.836234687298517,17.179093005380476,0.5311368573497466,0.2284576393917451,0.09087617668356264,0.036929761042722664,0.054670528602461986,2914,4569240762,6953,2.8436931215292094,-0.22580666873369348
